document,case,expected_answered,actual_answered,decision_state,decision_passed,case_passed,metric_id,metric,score,threshold,metric_passed,metric_gates_case,reason
wikipedia_56164797_gano_grain_elevator_and_scale_house,gano_grain_elevator_capacity_change,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.125,0.7,False,False,"The score is 0.12 because, while the relevant statement notes that 'The grain elevator is of balloon frame construction and has a capacity of 15,000 bushels,' the majority of the context fails to address the capacity, focusing instead on historical and locational details that do not answer the input question."
wikipedia_56164797_gano_grain_elevator_and_scale_house,gano_grain_elevator_capacity_change,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,"The score is 0.00 because the output fails to provide any relevant information regarding the capacity of the Gano Grain Elevator, instead stating that such information is not available, which does not address the question."
wikipedia_56164797_gano_grain_elevator_and_scale_house,gano_grain_elevator_capacity_change,False,False,NN,True,True,correctness,Correctness,1.0,0.7,True,True,"The actual output perfectly matches the expected output, demonstrating complete factual accuracy and the presence of all essential information. There are no discrepancies or inaccuracies noted."
wikipedia_56164797_gano_grain_elevator_and_scale_house,gano_grain_elevator_capacity_change,False,False,NN,True,True,faithfulness,Faithfulness,0.0,0.7,False,False,"The score is 0.00 because the actual output incorrectly states that the capacity of the Gano Grain Elevator is unspecified, while the retrieval context clearly specifies it as 15,000 bushels."
wikipedia_56164797_gano_grain_elevator_and_scale_house,gano_grain_elevator_construction_details,True,True,AA,True,True,contextual_relevancy,Contextual Relevancy,0.16666666666666666,0.7,False,False,"The score is 0.17 because, despite the relevant statement noting that 'The grain elevator is of balloon frame construction and has a capacity of 15,000 bushels,' the majority of the context focuses on unrelated aspects such as the scale house's construction and historical significance, which do not address the input question."
wikipedia_56164797_gano_grain_elevator_and_scale_house,gano_grain_elevator_construction_details,True,True,AA,True,True,answer_relevancy,Answer Relevancy,1.0,0.7,True,True,The score is 1.00 because the response directly addresses the question about the type of construction of the Gano Grain Elevator without any irrelevant statements.
wikipedia_56164797_gano_grain_elevator_and_scale_house,gano_grain_elevator_construction_details,True,True,AA,True,True,correctness,Correctness,0.9076529152142175,0.7,True,True,"The actual output accurately conveys the construction type of the Gano Grain Elevator, aligning closely with the expected output. The only difference is the phrasing; 'is built with' versus 'is of', which does not alter the factual accuracy. There are no contradictions or missing information, and the claim made is materially correct."
wikipedia_56164797_gano_grain_elevator_and_scale_house,gano_grain_elevator_construction_details,True,True,AA,True,True,faithfulness,Faithfulness,1.0,0.7,True,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_56164797_gano_grain_elevator_and_scale_house,gano_grain_elevator_original_owner,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.0,0.7,False,False,"The score is 0.00 because there are no relevant statements in the retrieval context that address the original owner of the Gano Grain Elevator and Scale House, as all provided information is unrelated."
wikipedia_56164797_gano_grain_elevator_and_scale_house,gano_grain_elevator_original_owner,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,"The score is 0.00 because the output completely fails to address the question regarding the original owners of the Gano Grain Elevator and Scale House, providing no relevant information."
wikipedia_56164797_gano_grain_elevator_and_scale_house,gano_grain_elevator_original_owner,False,False,NN,True,True,correctness,Correctness,0.9458196035556844,0.7,True,True,"The actual output accurately reflects the expected output, maintaining factual accuracy and completeness. There are no contradictions or missing information, and the claim made is correct, aligning perfectly with the expected phrasing."
wikipedia_56164797_gano_grain_elevator_and_scale_house,gano_grain_elevator_original_owner,False,False,NN,True,True,faithfulness,Faithfulness,1.0,0.7,True,False,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,paul_bonhomme_victory_time,True,True,AA,True,False,contextual_relevancy,Contextual Relevancy,0.2,0.7,False,False,"The score is 0.20 because while the relevant statement notes that 'Paul Bonhomme took his fourth victory of the season, finishing 0.767 seconds ahead of title rival Matt Hall,' the other statements fail to address the specific time difference question, making the overall context largely irrelevant."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,paul_bonhomme_victory_time,True,True,AA,True,False,answer_relevancy,Answer Relevancy,1.0,0.7,True,True,"The score is 1.00 because the response directly addressed the question about the time difference by which Paul Bonhomme won the race, with no irrelevant statements present."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,paul_bonhomme_victory_time,True,True,AA,True,False,correctness,Correctness,0.4924102528361286,0.7,False,True,"The actual output provides the correct time difference of 0.767 seconds, which aligns with the expected output. However, it includes additional information about Paul Bonhomme winning the race, which is not necessary for the expected output. This results in a partial alignment with the evaluation steps, as it contains factual accuracy but lacks conciseness."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,paul_bonhomme_victory_time,True,True,AA,True,False,faithfulness,Faithfulness,1.0,0.7,True,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,championship_flyers_quota,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.0,0.7,False,False,"The score is 0.00 because there are no relevant statements in the retrieval context that address the total number of pilots who participated in the event, as all provided reasons indicate a lack of pertinent information."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,championship_flyers_quota,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.5,0.7,False,False,"The score is 0.50 because the output included irrelevant information about the total number of pilots, which did not address the specific question asked."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,championship_flyers_quota,False,False,NN,True,True,correctness,Correctness,1.0,0.7,True,True,"The actual output perfectly matches the expected output, demonstrating complete factual accuracy and the presence of all essential information. There are no discrepancies or missing information, fulfilling all evaluation criteria."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,championship_flyers_quota,False,False,NN,True,True,faithfulness,Faithfulness,1.0,0.7,True,False,"The score is 1.00 because there are no contradictions, indicating that the actual output aligns perfectly with the retrieval context."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,paul_bonhomme_championship_lead,True,True,AA,True,True,contextual_relevancy,Contextual Relevancy,0.2,0.7,False,False,"The score is 0.20 because while the relevant statement mentions 'Championship leader Paul Bonhomme,' the majority of the context fails to directly address the question, focusing instead on unrelated details about the event and competitors."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,paul_bonhomme_championship_lead,True,True,AA,True,True,answer_relevancy,Answer Relevancy,1.0,0.7,True,True,The score is 1.00 because the response directly addressed the question about the championship leader during the 2015 Red Bull Air Race of Fort Worth without any irrelevant statements.
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,paul_bonhomme_championship_lead,True,True,AA,True,True,correctness,Correctness,0.9979667648920559,0.7,True,True,"The actual output accurately states that Paul Bonhomme was the championship leader during the 2015 Red Bull Air Race of Fort Worth, which aligns perfectly with the expected output. There are no contradictions or missing information, and all claims are factually correct."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,paul_bonhomme_championship_lead,True,True,AA,True,True,faithfulness,Faithfulness,1.0,0.7,True,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,air_race_attendance_numbers,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.0,0.7,False,False,"The score is 0.00 because there are no relevant statements in the retrieval context that address the total attendance at the 2015 Red Bull Air Race of Fort Worth, as all provided statements focus on unrelated aspects of the event."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,air_race_attendance_numbers,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,"The score is 0.00 because the output explicitly states that the total attendance is not specified, which is irrelevant to the question about the attendance at the event."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,air_race_attendance_numbers,False,False,NN,True,True,correctness,Correctness,1.0,0.7,True,True,"The actual output perfectly matches the expected output in terms of factual accuracy and completeness, with no discrepancies or missing information."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,air_race_attendance_numbers,False,False,NN,True,True,faithfulness,Faithfulness,1.0,0.7,True,False,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_education_background,True,True,AA,True,False,contextual_relevancy,Contextual Relevancy,0.09090909090909091,0.7,False,False,"The score is 0.09 because while the relevant statement notes that 'Sullivan graduated with a bachelor's degree in political science from Stanford University,' the majority of the context focuses on her career and roles, which do not directly address the input question."
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_education_background,True,True,AA,True,False,answer_relevancy,Answer Relevancy,1.0,0.7,True,True,The score is 1.00 because the response directly addresses the question about Margaret C. Sullivan's degree from Stanford University without any irrelevant statements.
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_education_background,True,True,AA,True,False,correctness,Correctness,0.4134642867650813,0.7,False,True,"The actual output provides factual information about the degree and the institution, which aligns with the expected output's focus on the degree type. However, it includes unnecessary details about the individual's name and the university, which are not required, leading to a partial misalignment with the expected output."
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_education_background,True,True,AA,True,False,faithfulness,Faithfulness,1.0,0.7,True,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_personal_interests,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.0,0.7,False,False,"The score is 0.00 because there are no relevant statements in the retrieval context that address Margaret C. Sullivan's hobbies, as all provided statements focus on her professional background and responsibilities without mentioning any hobbies."
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_personal_interests,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,"The score is 0.00 because the output explicitly states that it does not provide information about Margaret C. Sullivan's hobbies, which is irrelevant to the question asked."
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_personal_interests,False,False,NN,True,True,correctness,Correctness,1.0,0.7,True,True,"The actual output perfectly matches the expected output, demonstrating factual accuracy and the presence of all essential information without any contradictions or inaccuracies."
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_personal_interests,False,False,NN,True,True,faithfulness,Faithfulness,1.0,0.7,True,False,"The score is 1.00 because there are no contradictions, indicating that the actual output aligns perfectly with the retrieval context."
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_roles_in_government,True,True,AA,True,False,contextual_relevancy,Contextual Relevancy,0.08333333333333333,0.7,False,False,"The score is 0.08 because the majority of the retrieval context discusses unrelated roles and experiences, such as her time at Farallon Capital Management and the Department of Housing and Urban Development, which do not pertain to her position in the U.S. Agency for International Development. The only relevant statement is that 'Margaret C. Sullivan is a former Chief Operating Officer and Chief of Staff for the U.S. Agency for International Development,' but it is overshadowed by the irrelevant information."
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_roles_in_government,True,True,AA,True,False,answer_relevancy,Answer Relevancy,1.0,0.7,True,True,The score is 1.00 because the response directly addressed the question about Margaret C. Sullivan's position in the U.S. Agency for International Development without any irrelevant statements.
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_roles_in_government,True,True,AA,True,False,correctness,Correctness,0.5624977345546006,0.7,False,True,"The actual output provides accurate information about Margaret C. Sullivan's roles, aligning with the expected output's focus on her titles. However, it includes additional context (the agency name) that is not present in the expected output, which could be seen as unnecessary detail. While the essential information is present, the extra detail detracts from the direct alignment with the expected output."
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_roles_in_government,True,True,AA,True,False,faithfulness,Faithfulness,0.0,0.7,False,True,"The score is 0.00 because the actual output incorrectly implies that Margaret C. Sullivan currently holds the positions of Chief Operating Officer and Chief of Staff, despite the retrieval context clearly stating that she is a former holder of these roles."
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_family_background,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.0,0.7,False,False,"The score is 0.00 because there are no relevant statements in the retrieval context, and all reasons for irrelevancy emphasize that the names of Margaret C. Sullivan's parents are not mentioned."
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_family_background,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,"The score is 0.00 because the output contains an irrelevant statement that explicitly states the names of Margaret C. Sullivan's parents are not provided, which does not address the input question."
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_family_background,False,False,NN,True,True,correctness,Correctness,1.0,0.7,True,True,"The actual output perfectly matches the expected output, demonstrating factual accuracy and the presence of all essential information without any contradictions or incorrect claims."
wikipedia_61157930_margaret_sullivan_civil_servant,sullivan_family_background,False,False,NN,True,True,faithfulness,Faithfulness,1.0,0.7,True,False,"The score is 1.00 because there are no contradictions, indicating that the actual output aligns perfectly with the retrieval context."
wikipedia_18702520_jedediah_higgins_house,historic_significance_of_jedediah_higgins_house,True,True,AA,True,True,contextual_relevancy,Contextual Relevancy,0.16666666666666666,0.7,False,False,"The score is 0.17 because while the relevant statement notes that 'The house was listed on the National Register of Historic Places in 1984,' the majority of the context focuses on unrelated aspects such as location and architectural features, which do not address the historic recognition or listing year."
wikipedia_18702520_jedediah_higgins_house,historic_significance_of_jedediah_higgins_house,True,True,AA,True,True,answer_relevancy,Answer Relevancy,1.0,0.7,True,True,The score is 1.00 because the response directly addressed the historic recognition of the Jedediah Higgins House and the year it was listed without any irrelevant statements.
wikipedia_18702520_jedediah_higgins_house,historic_significance_of_jedediah_higgins_house,True,True,AA,True,True,correctness,Correctness,1.0,0.7,True,True,"The actual output matches the expected output exactly, demonstrating full factual accuracy and the presence of all essential information without any discrepancies."
wikipedia_18702520_jedediah_higgins_house,historic_significance_of_jedediah_higgins_house,True,True,AA,True,True,faithfulness,Faithfulness,1.0,0.7,True,True,"The score is 1.00 because there are no contradictions, indicating that the actual output aligns perfectly with the retrieval context."
wikipedia_18702520_jedediah_higgins_house,architectural_style_jedediah_higgins_house,False,True,NA,False,False,contextual_relevancy,Contextual Relevancy,0.4,0.7,False,False,"The score is 0.40 because while the relevant statements mention that 'The Jedediah Higgins House is one of the least altered 19th-century Cape style houses,' much of the retrieval context focuses on interior details and listing dates, which are not pertinent to the architectural style."
wikipedia_18702520_jedediah_higgins_house,architectural_style_jedediah_higgins_house,False,True,NA,False,False,answer_relevancy,Answer Relevancy,1.0,0.7,True,True,The score is 1.00 because the response directly addressed the question about the architectural style of the Jedediah Higgins House without any irrelevant statements.
wikipedia_18702520_jedediah_higgins_house,architectural_style_jedediah_higgins_house,False,True,NA,False,False,correctness,Correctness,0.5402896295365728,0.7,False,True,"The actual output correctly identifies the Jedediah Higgins House as being designed in the Cape style, which aligns with the expected output's description. However, it fails to acknowledge that the expected output notes the lack of specificity regarding the architectural style, leading to a partial contradiction. This oversight results in a moderate score due to the presence of some accurate information but also significant discrepancies in acknowledging the limitations of the provided details."
wikipedia_18702520_jedediah_higgins_house,architectural_style_jedediah_higgins_house,False,True,NA,False,False,faithfulness,Faithfulness,1.0,0.7,True,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_18702520_jedediah_higgins_house,interior_features_jedediah_higgins_house,True,True,AA,True,True,contextual_relevancy,Contextual Relevancy,0.3333333333333333,0.7,False,False,"The score is 0.33 because while there are relevant statements about the interior features, such as 'Interior finishes have also been preserved, including wood flooring, paneling, and wainscoting,' the majority of the context focuses on irrelevant aspects like location and historical significance."
wikipedia_18702520_jedediah_higgins_house,interior_features_jedediah_higgins_house,True,True,AA,True,True,answer_relevancy,Answer Relevancy,1.0,0.7,True,True,The score is 1.00 because the response directly addresses the question about the specific interior features preserved in the Jedediah Higgins House without any irrelevant statements.
wikipedia_18702520_jedediah_higgins_house,interior_features_jedediah_higgins_house,True,True,AA,True,True,correctness,Correctness,0.9999999999999998,0.7,True,True,"The actual output accurately reflects the expected output with no contradictions or missing information. Both outputs list the same preserved interior features of the Jedediah Higgins House, demonstrating complete alignment in factual accuracy and correctness of claims."
wikipedia_18702520_jedediah_higgins_house,interior_features_jedediah_higgins_house,True,True,AA,True,True,faithfulness,Faithfulness,1.0,0.7,True,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_18702520_jedediah_higgins_house,builder_of_jedediah_higgins_house,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.0,0.7,False,False,"The score is 0.00 because there are no relevant statements in the retrieval context that address the original builder of the Jedediah Higgins House, as all provided statements focus on unrelated aspects such as location, architectural significance, and interior features."
wikipedia_18702520_jedediah_higgins_house,builder_of_jedediah_higgins_house,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,"The score is 0.00 because the output fails to address the question about the original builder of the Jedediah Higgins House, instead providing irrelevant information that does not contribute to answering the query."
wikipedia_18702520_jedediah_higgins_house,builder_of_jedediah_higgins_house,False,False,NN,True,True,correctness,Correctness,0.9110873116494244,0.7,True,True,"The actual output closely aligns with the expected output, conveying the same information about the lack of specification regarding the original builder of the Jedediah Higgins House. The only minor difference is the phrasing, which does not affect the factual accuracy or completeness of the information provided."
wikipedia_18702520_jedediah_higgins_house,builder_of_jedediah_higgins_house,False,False,NN,True,True,faithfulness,Faithfulness,1.0,0.7,True,False,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_opening_date,True,True,AA,True,True,contextual_relevancy,Contextual Relevancy,0.125,0.7,False,False,"The score is 0.12 because, despite the relevant statement 'Dazhou Jinya Airport was opened on May 19, 2022', the majority of the context provides irrelevant information that does not address the opening date, such as construction start dates and airport capacity."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_opening_date,True,True,AA,True,True,answer_relevancy,Answer Relevancy,1.0,0.7,True,True,The score is 1.00 because the response directly addressed the question about the opening date of Dazhou Jinya Airport without any irrelevant statements.
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_opening_date,True,True,AA,True,True,correctness,Correctness,1.0,0.7,True,True,"The actual output matches the expected output exactly, providing accurate factual information without any discrepancies. All essential information is present, and there are no contradictions or errors in the claims made."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_opening_date,True,True,AA,True,True,faithfulness,Faithfulness,1.0,0.7,True,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_airlines_destinations,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.0,0.7,False,False,"The score is 0.00 because all provided statements in the retrieval context fail to mention any airlines operating at Dazhou Jinya Airport, making them completely irrelevant to the input question."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_airlines_destinations,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,"The score is 0.00 because the output explicitly states that the supplied material does not provide information about the airlines operating at Dazhou Jinya Airport, which is directly irrelevant to the input question."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_airlines_destinations,False,False,NN,True,True,correctness,Correctness,0.9522568567321981,0.7,True,True,"The actual output accurately reflects the expected output in terms of factual accuracy and completeness. Both outputs convey the same information regarding the lack of specification about the airlines operating at Dazhou Jinya Airport, with no contradictions or missing details."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_airlines_destinations,False,False,NN,True,True,faithfulness,Faithfulness,1.0,0.7,True,False,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_capacity_cargo,True,True,AA,True,True,contextual_relevancy,Contextual Relevancy,0.2,0.7,False,False,"The score is 0.20 because, although the relevant statement mentions that 'Dazhou Jinya Airport has an annual capacity of 21,000 tons of cargo,' the majority of the context focuses on unrelated aspects such as the airport's opening date and passenger movements, which do not address the specific inquiry about cargo capacity."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_capacity_cargo,True,True,AA,True,True,answer_relevancy,Answer Relevancy,1.0,0.7,True,True,The score is 1.00 because the response directly addresses the question about the annual cargo capacity of Dazhou Jinya Airport without any irrelevant statements.
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_capacity_cargo,True,True,AA,True,True,correctness,Correctness,0.9563775762893842,0.7,True,True,"The actual output accurately states the annual cargo capacity of Dazhou Jinya Airport as 21,000 tons, which matches the expected output perfectly. There are no factual contradictions, and all essential information is present and correct."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_capacity_cargo,True,True,AA,True,True,faithfulness,Faithfulness,1.0,0.7,True,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_international_flights,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.0,0.7,False,False,"The score is 0.00 because there are no relevant statements in the retrieval context that address the operation of international flights at Dazhou Jinya Airport, and multiple reasons indicate its focus on domestic operations and other unrelated details."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_international_flights,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,"The score is 0.00 because the output fails to address the question about Dazhou Jinya Airport's international flight operations, providing irrelevant information instead."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_international_flights,False,False,NN,True,True,correctness,Correctness,1.0,0.7,True,True,"The actual output perfectly matches the expected output, demonstrating complete factual accuracy and the presence of all essential information without any discrepancies."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_international_flights,False,False,NN,True,True,faithfulness,Faithfulness,1.0,0.7,True,False,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_28035055_entertainment_software_association_of_canada,esac_foundation_year,True,True,AA,True,True,contextual_relevancy,Contextual Relevancy,0.16666666666666666,0.7,False,False,"The score is 0.17 because, while the relevant statement notes that 'The organization was founded in October 2004 by a group of industry leaders and companies in the Canadian video game industry,' the majority of the context focuses on unrelated aspects such as leadership and services, which do not answer the question about the founding date."
