document,case,expected_answered,actual_answered,decision_state,decision_passed,case_passed,metric_id,metric,score,threshold,metric_passed,metric_gates_case,reason
wikipedia_56164797_gano_grain_elevator_and_scale_house,mismatched_61157930_chief_of_staff_position,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,"The score is 0.00 because the response failed to provide any relevant information about Margaret Sullivan's position at the United States Trade Representative, instead indicating a lack of information which does not address the question."
wikipedia_56164797_gano_grain_elevator_and_scale_house,mismatched_61157930_chief_of_staff_position,False,False,NN,True,True,correctness,Correctness,0.8337147653600141,0.7,True,True,"The actual output closely aligns with the expected output, conveying that the context lacks the necessary information. However, it slightly deviates in wording, which could be seen as a minor deficiency in terms of exact phrasing. Overall, it effectively communicates the same message."
wikipedia_56164797_gano_grain_elevator_and_scale_house,mismatched_61157930_chief_of_staff_position,False,False,NN,True,True,faithfulness,Faithfulness,1.0,0.7,True,False,"The score is 1.00 because there are no contradictions present, indicating that the actual output aligns perfectly with the retrieval context."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,event_location_2015_red_bull_air_race_of_fort_worth,True,True,AA,True,,contextual_relevancy,Contextual Relevancy,0.25,0.7,False,False,"The score is 0.25 because while the relevant statement notes that 'The event was held at the Texas Motor Speedway in Fort Worth, Texas,' the majority of the context fails to address the location, focusing instead on race results and standings."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,event_location_2015_red_bull_air_race_of_fort_worth,True,True,AA,True,,answer_relevancy,Answer Relevancy,1.0,0.7,True,True,The score is 1.00 because the response directly addressed the question about the location of the 2015 Red Bull Air Race of Fort Worth without any irrelevant statements.
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,event_location_2015_red_bull_air_race_of_fort_worth,True,True,AA,True,,correctness,Correctness,0.6522439182825861,0.7,False,True,"The actual output correctly identifies the location of the event as Texas Motor Speedway in Fort Worth, Texas, which aligns with the expected output. However, it lacks additional context and details present in the expected output, such as the event's significance in the championship and the performance of the competitors. This omission affects the completeness of the response, leading to a partial alignment with the evaluation steps."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,championship_leader_2015_red_bull_air_race_of_fort_worth,True,True,AA,True,False,contextual_relevancy,Contextual Relevancy,0.2,0.7,False,False,"The score is 0.20 because while the relevant statement mentions 'Championship leader Paul Bonhomme', the majority of the context fails to directly address the question, focusing instead on unrelated details about the event and other pilots."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,championship_leader_2015_red_bull_air_race_of_fort_worth,True,True,AA,True,False,answer_relevancy,Answer Relevancy,0.5,0.7,False,True,"The score is 0.50 because the response fails to directly address the question about the championship leader, only mentioning a victory which is not sufficient to provide a complete answer."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,championship_leader_2015_red_bull_air_race_of_fort_worth,True,True,AA,True,False,correctness,Correctness,0.7017245541317051,0.7,True,True,"The actual output correctly identifies Paul Bonhomme as the championship leader, aligning with the expected output. However, it lacks additional context provided in the expected output, such as details about the event and competitors, which would enhance the completeness of the response. The source citation is relevant but does not fully match the expected output's context."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,championship_leader_2015_red_bull_air_race_of_fort_worth,True,True,AA,True,False,faithfulness,Faithfulness,0.5,0.7,False,True,"The score is 0.50 because the actual output incorrectly states that Paul Bonhomme took his fourth victory of the season, while the retrieval context does not confirm the number of victories he had prior to this race."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,mismatched_61157930_first_career_position,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.0,0.7,False,False,"The score is 0.00 because all statements in the retrieval context are irrelevant, discussing topics like the Red Bull Air Race and race results, which do not pertain to Margaret Sullivan's career."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,mismatched_61157930_first_career_position,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,The score is 0.00 because the response clearly indicates that there is no relevant information available regarding Margaret Sullivan's position prior to her joining the Obama administration.
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,mismatched_61157930_first_career_position,False,False,NN,True,True,correctness,Correctness,0.7179308252188006,0.7,True,True,"The actual output correctly identifies that the context does not specify Margaret Sullivan's position before joining the Obama administration, aligning with the expected output's assertion about the lack of necessary information. However, the phrasing differs slightly, which could lead to minor confusion, but the core message remains intact. Overall, it effectively communicates the absence of information, with only a slight deviation in wording."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,mismatched_61157930_first_career_position,False,False,NN,True,True,faithfulness,Faithfulness,1.0,0.7,True,False,"The score is 1.00 because there are no contradictions present, indicating that the actual output aligns perfectly with the retrieval context."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,mismatched_18702520_style_of_jedediah_higgins_house,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.0,0.7,False,False,"The score is 0.00 because there are no relevant statements in the retrieval context that pertain to the architectural style of the Jedediah Higgins House, as all provided statements discuss unrelated topics like the Red Bull Air Race."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,mismatched_18702520_style_of_jedediah_higgins_house,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,"The score is 0.00 because the response directly states that there is no information available regarding the architectural style of the Jedediah Higgins House, which is irrelevant to the question asked."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,mismatched_18702520_style_of_jedediah_higgins_house,False,False,NN,True,True,correctness,Correctness,0.7592788072449491,0.7,True,True,"The actual output correctly identifies the lack of information regarding the architectural style of the Jedediah Higgins House, aligning with the expected output's emphasis on missing information. However, the wording differs slightly, which affects coherence, but the essential information is present and accurate."
wikipedia_47958172_2015_red_bull_air_race_of_fort_worth,mismatched_18702520_style_of_jedediah_higgins_house,False,False,NN,True,True,faithfulness,Faithfulness,1.0,0.7,True,False,"The score is 1.00 because there are no contradictions present, indicating that the actual output aligns perfectly with the retrieval context."
wikipedia_61157930_margaret_sullivan_civil_servant,first_career_position,True,True,AA,True,False,contextual_relevancy,Contextual Relevancy,0.09090909090909091,0.7,False,False,"The score is 0.09 because while there is a relevant statement indicating that she served as Director of Political Risk Management at Farallon Capital Management before joining the Obama administration, the majority of the context is irrelevant, discussing her roles in previous administrations and other unrelated activities."
wikipedia_61157930_margaret_sullivan_civil_servant,first_career_position,True,True,AA,True,False,answer_relevancy,Answer Relevancy,0.3333333333333333,0.7,False,True,"The score is 0.33 because the output included irrelevant statements that did not address Margaret Sullivan's position prior to her role in the Obama administration, which is the core of the question."
wikipedia_61157930_margaret_sullivan_civil_servant,first_career_position,True,True,AA,True,False,correctness,Correctness,0.5903122102112557,0.7,False,True,"The actual output correctly identifies the position of Director of Political Risk Management at Farallon Capital Management, which aligns with the expected output. However, it fails to mention Margaret Sullivan's name, which is a critical element of the expected output. Additionally, while the source citation is accurate, it lacks the comprehensive context provided in the expected output, leading to a partial correctness in the overall response."
wikipedia_61157930_margaret_sullivan_civil_servant,first_career_position,True,True,AA,True,False,faithfulness,Faithfulness,0.5,0.7,False,True,"The score is 0.50 because the actual output inaccurately states that Farallon Capital Management is based in San Francisco, California, while the retrieval context only mentions its investment firm status and capital without specifying its location."
wikipedia_61157930_margaret_sullivan_civil_servant,chief_of_staff_position,True,True,AA,True,False,contextual_relevancy,Contextual Relevancy,0.2857142857142857,0.7,False,False,"The score is 0.29 because while there are relevant statements such as 'Sullivan served as Chief of Staff for the United States Trade Representative in the Executive Office of the President,' the majority of the context focuses on unrelated roles, making it difficult to directly answer the question."
wikipedia_61157930_margaret_sullivan_civil_servant,chief_of_staff_position,True,True,AA,True,False,answer_relevancy,Answer Relevancy,1.0,0.7,True,True,The score is 1.00 because the response directly addressed the question about Margaret Sullivan's position at the United States Trade Representative without any irrelevant statements.
wikipedia_61157930_margaret_sullivan_civil_servant,chief_of_staff_position,True,True,AA,True,False,correctness,Correctness,0.6072406587589211,0.7,False,True,"The actual output correctly identifies Margaret Sullivan as the Chief of Staff, aligning with the expected output. However, it lacks additional context about her role and contributions, which are present in the expected output. This omission results in a partial understanding of her significance in the position, leading to a lower score."
wikipedia_61157930_margaret_sullivan_civil_servant,chief_of_staff_position,True,True,AA,True,False,faithfulness,Faithfulness,0.0,0.7,False,True,"The score is 0.00 because the actual output incorrectly implies that Sullivan served under USTR Charlene Barshefsky, while the retrieval context does not provide this specific information."
wikipedia_61157930_margaret_sullivan_civil_servant,mismatched_18702520_location_of_jedediah_higgins_house,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.0,0.7,False,False,"The score is 0.00 because there are no relevant statements in the retrieval context that address the location of the Jedediah Higgins House, as all provided statements focus solely on Margaret C. Sullivan's career and personal achievements."
wikipedia_61157930_margaret_sullivan_civil_servant,mismatched_18702520_location_of_jedediah_higgins_house,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,"The score is 0.00 because the response explicitly states that the context does not provide the location, making it irrelevant to the question."
wikipedia_61157930_margaret_sullivan_civil_servant,mismatched_18702520_location_of_jedediah_higgins_house,False,False,NN,True,True,correctness,Correctness,0.7333170569149801,0.7,True,True,"The actual output correctly identifies that the supplied context does not specify the location of the Jedediah Higgins House, which aligns with the expected output's assertion that the context lacks necessary information. However, the wording differs slightly, which could lead to minor confusion, but the core message remains accurate and complete."
wikipedia_61157930_margaret_sullivan_civil_servant,mismatched_18702520_location_of_jedediah_higgins_house,False,False,NN,True,True,faithfulness,Faithfulness,1.0,0.7,True,False,"The score is 1.00 because there are no contradictions present, indicating that the actual output aligns perfectly with the retrieval context."
wikipedia_61157930_margaret_sullivan_civil_servant,mismatched_69063593_dazhou_jinya_airport_capacity,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.0,0.7,False,False,"The score is 0.00 because there are no relevant statements in the retrieval context that address the annual passenger capacity of Dazhou Jinya Airport, as all provided statements focus on Margaret C. Sullivan's career and roles, which are entirely unrelated."
wikipedia_61157930_margaret_sullivan_civil_servant,mismatched_69063593_dazhou_jinya_airport_capacity,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,The score is 0.00 because the response clearly indicates that there is no relevant information available to answer the question about the annual passenger capacity of Dazhou Jinya Airport.
wikipedia_61157930_margaret_sullivan_civil_servant,mismatched_69063593_dazhou_jinya_airport_capacity,False,False,NN,True,True,correctness,Correctness,0.8004694197504273,0.7,True,True,"The actual output correctly identifies that the context does not specify the annual passenger capacity of Dazhou Jinya Airport, aligning with the expected output's assertion that the necessary information is absent. However, the wording differs slightly, which could lead to minor confusion, but the core message remains intact."
wikipedia_61157930_margaret_sullivan_civil_servant,mismatched_69063593_dazhou_jinya_airport_capacity,False,False,NN,True,True,faithfulness,Faithfulness,1.0,0.7,True,False,"The score is 1.00 because there are no contradictions present, indicating that the actual output aligns perfectly with the retrieval context."
wikipedia_18702520_jedediah_higgins_house,location_of_jedediah_higgins_house,True,True,AA,True,False,contextual_relevancy,Contextual Relevancy,0.16666666666666666,0.7,False,False,"The score is 0.17 because while the relevant statement notes that 'The Jedediah Higgins House is a historic house on Higgins Hollow Road in North Truro, Massachusetts,' the majority of the context focuses on irrelevant details such as historical significance and architectural features, which do not address the location inquiry."
wikipedia_18702520_jedediah_higgins_house,location_of_jedediah_higgins_house,True,True,AA,True,False,answer_relevancy,Answer Relevancy,1.0,0.7,True,True,The score is 1.00 because the response directly addresses the location of the Jedediah Higgins House without any irrelevant statements.
wikipedia_18702520_jedediah_higgins_house,location_of_jedediah_higgins_house,True,True,AA,True,False,correctness,Correctness,0.5105671034963964,0.7,False,True,"The actual output correctly identifies the location of the Jedediah Higgins House, aligning with the expected output. However, it lacks essential details about the house's historical significance and architectural features, which are present in the expected output. This omission affects the completeness and depth of the response, leading to a moderate score."
wikipedia_18702520_jedediah_higgins_house,location_of_jedediah_higgins_house,True,True,AA,True,False,faithfulness,Faithfulness,1.0,0.7,True,True,"The score is 1.00 because there are no contradictions present, indicating that the actual output aligns perfectly with the retrieval context."
wikipedia_18702520_jedediah_higgins_house,style_of_jedediah_higgins_house,True,True,AA,True,False,contextual_relevancy,Contextual Relevancy,0.3333333333333333,0.7,False,False,"The score is 0.33 because while the context mentions that the house is an 'excellent early example' of the Cape style, much of the information is irrelevant, focusing instead on location and interior details that do not address the architectural style."
wikipedia_18702520_jedediah_higgins_house,style_of_jedediah_higgins_house,True,True,AA,True,False,answer_relevancy,Answer Relevancy,1.0,0.7,True,True,The score is 1.00 because the response directly addresses the question about the architectural style of the Jedediah Higgins House without any irrelevant statements.
wikipedia_18702520_jedediah_higgins_house,style_of_jedediah_higgins_house,True,True,AA,True,False,correctness,Correctness,0.4118786947030917,0.7,False,True,"The actual output correctly identifies the architectural style as 'Cape style,' which aligns with the expected output. However, it lacks the specific reference to the 'Jedediah Higgins House,' which is essential for factual accuracy. Additionally, the actual output does not include the detailed context and historical significance provided in the expected output, resulting in a deficiency in essential information and coherence."
wikipedia_18702520_jedediah_higgins_house,style_of_jedediah_higgins_house,True,True,AA,True,False,faithfulness,Faithfulness,0.5,0.7,False,True,"The score is 0.50 because the actual output claims the subject is an 'excellent' early example of Cape style, while the retrieval context describes it as 'one of the least altered' examples, which does not necessarily indicate excellence."
wikipedia_18702520_jedediah_higgins_house,mismatched_69063593_dazhou_jinya_airport_opening_date,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.0,0.7,False,False,"The score is 0.00 because there are no relevant statements in the retrieval context that address the opening date of Dazhou Jinya Airport, and all provided statements focus on unrelated topics such as the Jedediah Higgins House."
wikipedia_18702520_jedediah_higgins_house,mismatched_69063593_dazhou_jinya_airport_opening_date,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,"The score is 0.00 because the response failed to provide any relevant information regarding the opening date of Dazhou Jinya Airport, which was the main focus of the question."
wikipedia_18702520_jedediah_higgins_house,mismatched_69063593_dazhou_jinya_airport_opening_date,False,False,NN,True,True,correctness,Correctness,0.8342239085813056,0.7,True,True,"The actual output closely aligns with the expected output, conveying that the context lacks the necessary information. However, the wording differs slightly, which may lead to a minor discrepancy in clarity. Overall, it effectively communicates the same message, resulting in a high score despite the slight variation."
wikipedia_18702520_jedediah_higgins_house,mismatched_69063593_dazhou_jinya_airport_opening_date,False,False,NN,True,True,faithfulness,Faithfulness,1.0,0.7,True,False,"The score is 1.00 because there are no contradictions present, indicating that the actual output aligns perfectly with the retrieval context."
wikipedia_18702520_jedediah_higgins_house,mismatched_28035055_esac_first_executive_director,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.0,0.7,False,False,"The score is 0.00 because all provided statements in the retrieval context are completely unrelated to the inquiry about the founding Executive Director of the Entertainment Software Association of Canada, with no relevant information present."
wikipedia_18702520_jedediah_higgins_house,mismatched_28035055_esac_first_executive_director,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,"The score is 0.00 because the response failed to address the question about the founding Executive Director, instead providing irrelevant information that does not contribute to answering the inquiry."
wikipedia_18702520_jedediah_higgins_house,mismatched_28035055_esac_first_executive_director,False,False,NN,True,True,correctness,Correctness,0.8708030638793394,0.7,True,True,"The actual output closely aligns with the expected output, conveying that the context lacks the necessary information. However, the wording differs slightly, which could lead to minor discrepancies in interpretation. Overall, it effectively communicates the same message."
wikipedia_18702520_jedediah_higgins_house,mismatched_28035055_esac_first_executive_director,False,False,NN,True,True,faithfulness,Faithfulness,1.0,0.7,True,False,"The score is 1.00 because there are no contradictions present, indicating that the actual output aligns perfectly with the retrieval context."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_opening_date,True,True,AA,True,False,contextual_relevancy,Contextual Relevancy,0.125,0.7,False,False,"The score is 0.12 because, despite the relevant statement that 'Dazhou Jinya Airport was opened on May 19, 2022,' the majority of the context provided is irrelevant, focusing on unrelated aspects such as construction dates and airport capacity."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_opening_date,True,True,AA,True,False,answer_relevancy,Answer Relevancy,0.6666666666666666,0.7,False,True,"The score is 0.67 because the response included irrelevant information about the replacement of an old airport, which did not directly address the question regarding the opening date of Dazhou Jinya Airport."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_opening_date,True,True,AA,True,False,correctness,Correctness,0.5669132114677032,0.7,False,True,"The actual output correctly identifies the opening date of the airport but lacks the full name 'Dazhou Jinya Airport' in the answer, which is a significant deficiency. Additionally, while the source citation provides relevant information, it does not include details about the airport's capacity or passenger movements, which are part of the expected output. Overall, the response is partially correct but misses key elements."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_opening_date,True,True,AA,True,False,faithfulness,Faithfulness,0.0,0.7,False,True,"The score is 0.00 because the actual output incorrectly states that a new Dazhou Heshi Airport was opened, while the retrieval context clearly states that Dazhou Heshi Airport closed and was replaced by Dazhou Jinya Airport."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_capacity,True,True,AA,True,False,contextual_relevancy,Contextual Relevancy,0.16666666666666666,0.7,False,False,"The score is 0.17 because, despite the relevant statement that 'Dazhou Jinya Airport has an annual capacity of 2.35 million passengers,' the majority of the context is irrelevant, focusing on general information and historical context that does not address the specific question about annual passenger capacity."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_capacity,True,True,AA,True,False,answer_relevancy,Answer Relevancy,0.5,0.7,False,True,"The score is 0.50 because the response included irrelevant information about cargo capacity, which does not address the question about passenger capacity."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_capacity,True,True,AA,True,False,correctness,Correctness,0.8038097783863563,0.7,True,True,"The actual output correctly states the annual capacity of 2.35 million passengers, aligning with the expected output. However, it lacks the specific mention of 'Dazhou Jinya Airport,' which is essential for clarity and context. The source citation is relevant but does not fully match the expected output's detail about the airport's location and additional information, which slightly detracts from its completeness."
wikipedia_69063593_dazhou_jinya_airport,dazhou_jinya_airport_capacity,True,True,AA,True,False,faithfulness,Faithfulness,1.0,0.7,True,True,"The score is 1.00 because there are no contradictions present, indicating that the actual output aligns perfectly with the retrieval context."
wikipedia_69063593_dazhou_jinya_airport,mismatched_28035055_esac_foundation_date,False,False,NN,True,True,contextual_relevancy,Contextual Relevancy,0.0,0.7,False,False,"The score is 0.00 because all provided statements focus on Dazhou Jinya Airport and do not address the founding date of the Entertainment Software Association of Canada, making them completely irrelevant."
wikipedia_69063593_dazhou_jinya_airport,mismatched_28035055_esac_foundation_date,False,False,NN,True,True,answer_relevancy,Answer Relevancy,0.0,0.7,False,False,The score is 0.00 because the response completely fails to address the question regarding the founding date of the Entertainment Software Association of Canada.
